IATA_code,name,city_name,country_code
EPS,El Portillo - Samana,El Portillo - Samana,DO
HEX,Herrera Intl,Santo Domingo,DO
JBQ,JBQ,,DO
SJM,San Juan,San Juan,DO
LRM,La Romana Intl,La Romana,DO
PUJ,Punta Cana Intl,Punta Cana,DO
POP,Gregorio Luperon Intl ,Puerto Plata,DO
SDQ,Las Americas Intl,Santo Domingo,DO
STI,Cibao Intl,Santiago,DO
TEE,Tebessa,Tebessa,DZ
TGR,Touggourt,Touggourt,DZ
TID,Tiaret,Tiaret,DZ
TMX,Timimoun,Timimoun,DZ
TMR,Tamanrasset,Tamenghest,DZ
TLM,Tilimsen,Tlemcen,DZ
QSF,Setif,Setif,DZ
MQV,Mostaganem,Mostaganem,DZ
MZW,Mecheria,Mecheria,DZ
OGX,Ain Beida,Ouargla,DZ
ORN,Oran Es Senia,Oran,DZ
LOO,L'Mekrareg,Laghouat,DZ
INF,INF,,DZ
AAE,Rabah Bitat,Annaba,DZ
BMW,Bordj Badji Mokhtar,Bordj Badji Mokhtar,DZ
CZL,Mohamed Boudiaf International,Constantine,DZ
ELG,El Golea,El Golea,DZ
HME,Oued Irara – Krim Belkacem,Hassi Messaoud,DZ
IAM,In Amenas,In Amenas,DZ
INZ,In Salah,In Salah,DZ
KDF,Kouba,Kouba,DZ
MUW,Mascara,Mascara,DZ
QZI,Tizi Ouzou,Tizi Ouzou,DZ
TAF,TAF,,DZ
TIN,Tindouf,Tindouf,DZ
VVZ,Illizi,Illizi,DZ
BSK,Biskra,Biskra,DZ
BUJ,Bou Saada,Bou Saada,DZ
CFK,CFK,,DZ
CBH,Boudghene Ben Ali Lotfi,Bechar,DZ
AZR,Adrar,Adrar,DZ
BLJ,Batna,Batna,DZ
BJA,Bejaia,Bejaia,DZ
BFW,BFW,,DZ
ALG,Houari Boumediene,Algiers,DZ
DJG,Djanet,Djanet,DZ
EBH,El Bayadh,El Bayadh,DZ
ELU,Guemar,El Oued,DZ
GHA,Noumerat – Moufdi Zakaria,Ghardaia,DZ
HRM,Tilrempt,Hassi R'Mel,DZ
GJL,Jijel Ferhat Abbas,Jijel,DZ
GPS,Seymour,Baltra Island,EC
GYE,Jose Joaquin de Olmedo Intl,Guayaquil,EC
ESM,Esmeraldas,Esmeraldas,EC
ETR,Santa Rosa Intl,Santa Rosa,EC
CUE,Mariscal Lamar Intl,Cuenca,EC
ATF,ATF,,EC
BHA,BHA,,EC
LGQ,Lago Agrio,Lago Agrio,EC
MEC,Eloy Alfaro Intl,Manta,EC
MZD,Mendez,Mendez,EC
OCC,Francisco de Orellana,Coca,EC
PTZ,Pastaza,Pastaza,EC
PYO,PYO,,EC
TNW,Tena,Tena,EC
TPN,Tiputini,Tiputini,EC
TSC,Taisha,Taisha,EC
IBB,General Villamil,Isabela Island,EC
LOH,Camilo Ponce Enriquez,Loja,EC
LTX,Cotapaxi Intl,Latacunga,EC
MCH,MCH,,EC
MRR,Macara,Macara,EC
PVO,Portoviejo,Portoviejo,EC
TPC,Tarapoa,Tarapoa,EC
UIO,Quito,Quito,EC
TUA,TUA,,EC
SUQ,Sucua,Sucua,EC
SCY,San Cristóbal de las Casas National,San Cristobal Island,EC
SNC,SNC,,EC
XMS,Macas,Macas,EC
TAY,TAY,,EE
TLL,Tallinn,Tallinn,EE
URE,URE,,EE
KDL,KDL,,EE
EPU,EPU,,EE
HMB,Mubarak Intl,Sohag,EG
HRG,Hurghada Intl,Hurghada,EG
ATZ,Assiut,Asyut,EG
CAI,Cairo Intl,Cairo,EG
ASW,Aswan Intl,Aswan,EG
ALY,El Nohza,Alexandria - Borg El Arab,EG
HBE,Borg El Arab,Alexandria - Borg El Arab,EG
AAC,El Arish Intl,El Arish,EG
ABS,Abu Simbel,Abu Simbel,EG
AUE,Abu Rudeis,Abu Rudeis,EG
DAK,Dakhla,Dakhla Oasis,EG
DBB,Alalamain Intl,Dabaa City,EG
GSQ,GSQ,,EG
LXR,Luxor Intl,Luxor,EG
MUH,Mersa Matruh Intl,Mersa Matruh,EG
QIV,Ismailia,Ismailia,EG
SKV,St Catherine,St Catherine,EG
TFR,Tarbes,Ramadan City,EG
PSD,Port Said,Port Said,EG
RMF,Marsa Alam Intl,Marsa Alam,EG
UVL,"Kharga, Arab Repub.Egypt",New Valley,EG
TCP,"Taba, Sinai",Taba,EG
SSH,"Sharm El Sheik,Arab Rep.",Sharm el-Sheikh,EG
SQK,Sidi Barrani,Sidi Barrani,EG
SEW,Siwa Oasis,Siwa Oasis,EG
MSW,MSW,,ER
TES,Teseney,Teseney,ER
ASM,Asmara Intl,Asmara,ER
ASA,Assab Intl,Assab,ER
ALC,Alicante-Elche,Alicante,ES
ABC,Los Llanos,Albacete,ES
ACE,Lanzarote,Lanzarote,ES
AGP,Malaga,Malaga,ES
CDT,Castellon De La Plana,Castellon De La Plana,ES
BCN,Barcelona-El Prat,Barcelona,ES
BIO,Bilbao,Bilbao,ES
BJZ,Badajoz,Badajoz,ES
HSK,Huesca-Pirineos,Huesca,ES
GRO,Girona-Costa Brava,Girona,ES
GRX,Federico Garcia Lorca,Granada,ES
FUE,Fuerteventura,Fuerteventura,ES
CQM,Ciudad Real,Ciudad Real,ES
EAS,San Sebastian,San Sebastian,ES
AEI,Algeciras,Algeciras,ES
AMR,Almeria Station,Almeria,ES
AVJ,Avila,Avila,ES
AVS,Segovia,Segovia,ES
CDZ,CDZ,,ES
CEJ,Cuenca,Cuenca,ES
EAG,Guadalajara,Guadalajara,ES
EEL,Tudela,Tudela,ES
FES,San Fernando,San Fernando,ES
FGR,FGR,,ES
GDU,Guadalajara,Guadalajara,ES
GEN,GEN,,ES
GGA,La Graciosa,La Graciosa,ES
GMZ,La Gomera,San Sebastian Gomera,ES
HEV,Huelva,Huelva,ES
JCU,Ceuta Heliport,Ceuta,ES
JEA,Jaen,Jaen,ES
LEN,Leon,Leon,ES
LUY,Lugo,Lugo,ES
MAH,Menorca,Menorca,ES
NDO,NDO,,ES
OUQ,Ourense,Ourense,ES
OVI,Oviedo Railway Station,Oviedo,ES
OZI,Bobadilla,Bobadilla,ES
OZL,Orzola,Orzola,ES
OZP,Moron,Moron,ES
OZU,Montilla,Montilla,ES
PCI,PCI,,ES
PFE,Ponferrada,Ponferrada,ES
PMI,Palma de Mallorca,Palma De Mallorca,ES
PTE,Pontevedra,Pontevedra,ES
PXS,Puerto De Santa Maria,Puerto De Santa Maria,ES
QCI,Los Cristianos,Los Cristianos,ES
QFU,Corralejo,Corralejo,ES
QGN,Tarragona,Tarragona,ES
QIJ,Gijon,Gijon,ES
QIU,Ciudadela,Ciudadela,ES
QLQ,Lleida Railway Station,Lleida,ES
QLY,Playa Blanca,Playa Blanca,ES
QRL,Marbella,Marbella,ES
QSA,Sabadell,Sabadell,ES
QUQ,Caceres,Caceres,ES
QWT,Talavera De La Reina,Talavera De La Reina,ES
QWW,Navalmoral De La Mata,Navalmoral De La Mata,ES
RMU,Corvera,Corvera,ES
RRA,Ronda,Ronda,ES
RZG,Zaragoza Bus Station,Zaragoza,ES
SAJ,Salamanca Bus Station,Salamanca,ES
SDR,Santander,Santander,ES
SPO,San Pablo,San Pablo,ES
SVQ,Seville,Sevilla,ES
TEJ,Teruel,Teruel,ES
TOJ,TOJ,,ES
UER,Puertollano,Puertollano,ES
UPC,Puerto De La Cruz,Puerto De La Cruz,ES
UTL,Torremolinos,Torremolinos,ES
XJO,Soria,Soria,ES
XJR,Lorca,Lorca,ES
XOC,XOC,Madrid,ES
XOJ,Central Railway Stations,Cordoba,ES
XOU,Segovia,Segovia,ES
XQA,XQA,Sevilla,ES
XTI,Madrid Chamartin Railway Station,Madrid,ES
XTJ,Toledo ,Toledo ,ES
XUF,Cartagena,Cartagena,ES
XZZ,ِDelicias Railway Station,Zaragoza,ES
YJB,Jervis Bay,Barcelona,ES
YJD,FRanca Railway Station,Barcelona,ES
YJE,Alicante Railway Station,Alicante,ES
YJI,Abando Railway Station,Bilbao,ES
YJL,Santander Railway Station,Santander,ES
YJM,Malaga Railway Station,Malaga,ES
YJV,Valencia Railway Station,Valencia,ES
MLN,Melilla,Melilla,ES
ODB,Cordoba,Cordoba ,ES
RJL,Agoncillo,Logrono,ES
ROZ,ROZ,,ES
REU,Reus,Reus,ES
RGS,Burgos,Burgos,ES
PNA,Pamplona,Pamplona,ES
OVD,Asturias,Asturias,ES
IBZ,Ibiza,Ibiza,ES
ILD,Lleida-Alguaire,Lleid,ES
MJV,Murcia-San Javier,Murcia,ES
MAD,Adolfo Suarez Madrid-Barajas,Madrid,ES
LPA,Gran Canaria,Gran Canaria,ES
LCG,A Coruna,A Coruna,ES
LEI,Almeria,Almeria,ES
SGM,San Ignacio,San Ignacio,ES
SCQ,Santiago De Compostela,Santiago De Compostela,ES
SLM,Salamanca,Salamanca,ES
SPC,La Palma,Santa Cruz De La Palma,ES
TFN,"Tenerife, Canary Islands",Tenerife,ES
TFS,Tenerife South,Tenerife,ES
TCI,"Tenerife, All",Tenerife,ES
VGO,Vigo,Vigo,ES
VDE,"Valverde, Canary Islands",Valverde,ES
VIT,Vitoria,Vitoria,ES
VLL,Valladolid,Valladolid,ES
VLC,Valencia,Valencia,ES
XRY,Jerez De La Frontera,Jerez,ES
ZAZ,Zaragoza,Zaragoza,ES
XBL,Bedele,Bedele,ET
WRA,Warder,Warder,ET
SZE,SZE,,ET
SXU,Sodo,Sodo,ET
SKR,Shakiso,Shakiso,ET
LFO,Kelafo,Kelafo,ET
LLI,Lalibela,Lalibela,ET
MKS,Mekane Selam,Mekane Selam,ET
JIM,Jimma,Jimma,ET
JIJ,Jigiga,Jijiga,ET
MTF,Mizan Teferi,Mizan Teferi,ET
MZX,Mena,Mena,ET
ALK,Asela,Asela,ET
AXU,Axum,Axum,ET
BCY,Bulchi,Bulchi,ET
BEI,Beica,Beica,ET
BJR,Bahar Dar,Bahar Dar,ET
EGL,Neghelli,Negele,ET
FNH,Fincha'A,Fincha'A,ET
GDQ,Gondar,Gonder,ET
GOB,Robe,Goba,ET
GOR,Gore,Gore,ET
HUE,HUE,,ET
MQX,Alula Aba Nega,Mekele,ET
MUJ,MUJ,,ET
NDM,Mendi,Mendi,ET
OTA,Mota,Mota,ET
PWI,Pawe,Pawe,ET
SHC,Shire ,Inda Selassie,ET
TIE,Tippi,Tippi,ET
TUJ,Tum,Tum,ET
DSE,Combolcha,Dessie,ET
DIR,Aba Tenna Dejazmach Yilma Intl,Dire Dawa,ET
DBM,Debra Marcos,Debre Marcos,ET
DBT,Debra Tabor,Debre Tabor,ET
DGC,Degeh Bur,Degeh Bur,ET
DEM,Dembidollo,Dembi Dolo,ET
GDE,Gode/Iddidole,Gode/Iddidole,ET
ETE,Genda Wuha,Metema,ET
GNN,Ginir,Ginir,ET
GLC,Geladi,Geladi,ET
GMB,Gambela,Gambela,ET
HIL,Shillavo,Shillavo,ET
BCO,Jinka,Jinka,ET
ADD,Addis Ababa Bole Intl,Addis Ababa,ET
ABK,Kabri Dar,Kebri Dehar,ET
AMH,Arba Mintch,Arba Minch,ET
ASO,Asosa,Asosa,ET
ENF,Enontekio,Enontekio,FI
HEC,Helsinki Central Railway Station,Helsinki,FI
HEL,Helsinki-Vantaa,Helsinki,FI
HEM,Helsinki-Malmi,Helsinki,FI
KEM,Kemi-Tornio,Kemi/Tornio,FI
KOK,Kokkola-Pietarsaari,Kokkola/Pietarsaari,FI
QLF,Lahti,Lahti,FI
QVD,Salo,Salo,FI
QVE,Forssa,Forssa,FI
QVM,Hameenlinna,Hameenlinna,FI
QVT,Riihimaki,Riihimaki,FI
QVV,Heinola,Heinola,FI
QVW,Kotka,Kotka,FI
QVY,Kouvola,Kouvola,FI
QVZ,Hamina,Hamina,FI
QXJ,Porvoo,Porvoo,FI
QZU,Rauma,Rauma,FI
XGQ,SaariselkÃ¤,SaariselkÃ¤,FI
XGX,Levi,Levi,FI
XHA,Yllasjarvi,Yllasjarvi,FI
XHD,Ruka,Ruka,FI
XPY,Pyha,Pyha,FI
XQS,Sotkamo,Sotkamo,FI
XVM,Vuokatti,Vuokatti,FI
ZLV,Luosto,Luosto,FI
OUL,Oulu,Oulu,FI
POR,Pori,Pori,FI
IVL,Ivalo,Ivalo,FI
HYV,HYV,,FI
KEV,KEV,,FI
KHJ,Kauhajoki,Kauhajoki,FI
JOE,Joensuu,Joensuu,FI
JYV,Jyvaskyla,Jyvaskyla,FI
KAO,Kuusamo,Kuusamo,FI
KAJ,Kajaani,Kajaani,FI
MHQ,Mariehamn,Mariehamn,FI
MIK,Mikkeli,Mikkeli,FI
LPP,Lappeenranta,Lappeenranta,FI
KUO,Kuopio,Kuopio,FI
KTQ,KTQ,,FI
KTT,Kittila,Kittila,FI
SJY, Ilmajoki,Seinajoki,FI
SOT,SOT,,FI
RVN,Rovaniemi,Rovaniemi,FI
SVL,Savonlinna,Savonlinna,FI
VRK,Varkaus,Varkaus,FI
UTI,Utti,Utti,FI
VAA,Vaasa,Vaasa,FI
TKU,Turku,Turku,FI
TMP,Tampere,Tampere,FI
TVU,Taveuni,Taveuni Island,FJ
VAU,VAU,,FJ
SVU,Savusavu,Savusavu,FJ
SUV,Suva,Suva,FJ
KVU,Spb,Korolevu,FJ
KXF,Koro Island,Koro,FJ
LBS,Labasa,Labasa,FJ
LKB,Lakeba,Lakeba Island,FJ
LEV,Levuka Airfield,Levuka,FJ
MFJ,Moala,Moala Island,FJ
LUC,Laucala Island,Laucala Island,FJ
KDV,Kandavu,Fiji Islands,FJ
ICI,Cicia,Cicia Island,FJ
PHR,Pacific Harbour,Pacific Harbour,FJ
RBI,Rabi Island,Rabi Island,FJ
NAN,Nadi,Nadi,FJ
NGI,Zurich-Klote,Ngau Island,FJ
MNF,Mana Island Airstrip,Mana Island,FJ
ONU,ONU,,FJ
BVF,Dama,Bua,FJ
CST,Castaway,Castaway Island,FJ
KAY,KAY,,FJ
NTA,Natadola,Natadola,FJ
PTF,Malololailai,Malolo Lailai Island,FJ
RTA,Rotuma Island,Rotuma Island,FJ
VBV,Vanuabalavu,Vanuabalavu Island,FJ
VTF,VTF,,FJ
AQS,Saqani,Saqani,FJ
MPN,RAF Mount Pleasant,Mount Pleasant,FK
PSY,PSY,,FK
TTK,Kosrae,Tottenham,FM
PNI,Pohnpei Intl,Pohnpei,FM
KSA,Kosrae Intl,Kosrae,FM
TKK,Truk,Chuuk,FM
YAP,Yap Intl,Yap,FM
FAE,Faroe,Faroe Islands,FO
AGF,La Garenne,Agen,FR
AVF,Avoriaz,Avoriaz,FR
BOR,Belfort,Belfort,FR
BSL,EuroAPT Basel Mulhouse Freiburg,Basel/Mulhouse,FR
BYF,Albert,Albert,FR
CMF,Chambery,Chambery,FR
CNG,CNG,,FR
CQF,Calais–Dunkerque,Calais/Dunkerque,FR
CVF,CVF,,FR
DLE,DLE,,FR
DNR,Pleurtuit,Dinard,FR
DXA,Les Deux Alpes,Les Deux Alpes,FR
EAP,"Basel,Mulhouse, All",Basel/Mulhouse,FR
EBU,Saint-Etienne–Boutheon,Saint Etienne,FR
EGC,Bergerac Dordogne Périgord,Bergerac,FR
ENC,Essey,Metz/Nancy,FR
ETZ,Metz-Nancy-Lorraine,Metz/Nancy,FR
FRJ,FRJ,,FR
GAT,GAT,,FR
GFR,GFR,,FR
HUH,Huahine – Fare,Huahine,FR
JAH,Aubagne,Aubagne,FR
JCA,Croisette Heliport,Cannes,FR
LDE,Tarbes Ossun Lourdes,Lourdes,FR
LTQ,LTQ,,FR
LTT,La Môle – Saint-Tropez,Saint Tropez,FR
MLH,Basel Mulhouse Freiburg Airport,Mulhouse/Basel,FR
MOZ,Moorea,Moorea,FR
MZM,Frescaty,Metz/Nancy,FR
NVS,NVS,,FR
ORE,ORE,,FR
PLG,La Plagne,La Plagne,FR
QAM,QAM,,FR
QEV,Courbevoie,Courbevoie,FR
QIE,QIE,,FR
QJZ,Nantes Railway Station,Nantes,FR
QMU,Moutiers,Moutiers,FR
QNJ,QNJ,,FR
QNL,Neuilly Sur Seine,Neuilly Sur Seine,FR
QRV,QRV,,FR
QTJ,QTJ,,FR
QVI,Valbonne,Valbonne,FR
QXB,QXB,,FR
QXG,Angers Railway Station,Angers,FR
QYR,QYR,,FR
QZF,Font Romeu,Font Romeu,FR
QZH,Les Angles,Les Angles,FR
RFP,Raiatea,Raiatea,FR
RGI,Rangiroa,Rangiroa,FR
RSY,Roissy,Roissy,FR
SBK,SBK,,FR
SEC,Serre Chevalier,Serre Chevalier,FR
SNR,SNR,,FR
SOZ,Solenzara,Solenzara,FR
SXD,Sophia Antipolis,Sophia Antipolis,FR
TGF,Tignes,Tignes,FR
TLN,Toulon/HyersS,Toulon,FR
VAF,VAF,,FR
XAB,XAB,,FR
XAC,Arcachon,Arcachon,FR
XAG,Agde,Agde,FR
XAM,Amboise,Amboise,FR
XAS,XAS,,FR
XAT,Antibes,Antibes,FR
XAV,XAV,,FR
XBA,Bareges,Bareges,FR
XBC,Briancon,Briancon,FR
XBH,Bethune,Bethune,FR
XBQ,Blois,Blois,FR
XBS,Boulogne Sur Mer,Boulogne Sur Mer,FR
XBV,Beaune,Beaune,FR
XBX,Bernay,Bernay,FR
XBY,Bayonne,Bayonne,FR
XBZ,Bandol,Bandol,FR
XCB,Cambrai,Cambrai,FR
XCE,Cerbere,Cerbere,FR
XCF,Chamonix Mont Blanc,Chamonix Mont Blanc,FR
XCP,Compiegne,Compiegne,FR
XCQ,Chamrousse,Chamrousse,FR
XCT,La Ciotat,La Ciotat,FR
XCU,Collioure,Collioure,FR
XCV,Chantilly,Chantilly,FR
XCW,XCW,,FR
XDA,Dax,Dax,FR
XDB,Lille,Lille,FR
XDN,Douai,Douai,FR
XDR,Dreux,Dreux,FR
XEB,Evian Les Bains,Evian Les Bains,FR
XED,XED,,FR
XEP,Epernay,Epernay,FR
XER,Bus Station,Strasbourg,FR
XFB,Fontainebleau,Fontainebleau,FR
XFX,Foix,Foix,FR
XGT,Gueret,Gueret,FR
XHY,Hendaye,Hendaye,FR
XJZ,St Jean De Luz,St Jean De Luz,FR
XLD,Landerneau,Landerneau,FR
XLE,Lens,Lens,FR
XLG,Lognes,Lognes,FR
XLH,Luchon,Luchon,FR
XLN,Laon,Laon,FR
XLR,Libourne,Libourne,FR
XLX,Lisieux,Lisieux,FR
XME,Maubeuge,Maubeuge,FR
XMF,XMF,,FR
XMK,Montelimar,Montelimar,FR
XMO,Modane,Modane,FR
XMQ,Morzine,Morzine,FR
XMR,Marmande,Marmande,FR
XMT,Menton,Menton,FR
XMU,XMU,,FR
XMW,XMW,,FR
XOG,Orange,Orange,FR
XPS,Provins,Provins,FR
XPZ,Saint Tropez Harbour Ferry Service,Saint Tropez,FR
XRF,Marseille Railway Station,Marseille,FR
XRI,Riom,Riom,FR
XRN,Redon,Redon,FR
XRS,Les Arcs,Les Arcs,FR
XRT,Rambouillet,Rambouillet,FR
XRX,Roubaix,Roubaix,FR
XSF,Sens,Sens,FR
XSL,Sarlat,Sarlat,FR
XSN,XSN,,FR
XSQ,Selestat,Selestat,FR
XSS,Soissons,Soissons,FR
XST,Saintes,Saintes,FR
XSU,Saumur,Saumur,FR
XSV,Senlis,Senlis,FR
XSW,Sedan,Sedan,FR
XSX,Seclin,Seclin,FR
XSY,Sete,Sete,FR
XTB,Tarbes,Tarbes,FR
